Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Australia,Australia,2012-07-31,38375832446
Reported,Australia,Australia,2012-08-31,44867327446
Reported,Australia,Australia,2012-09-28,45466205446
Reported,Australia,Australia,2012-10-31,46959000446
Reported,Australia,Australia,2012-11-30,46601397446
Reported,Australia,Australia,2012-12-31,51376877446
Reported,Australia,Australia,2013-01-31,50613915246
Reported,Australia,Australia,2013-02-28,51973619146
Reported,Australia,Australia,2013-03-28,53401803146
Reported,Australia,Australia,2013-04-30,57808503246
Reported,Australia,Australia,2013-05-31,50332064846
Reported,Australia,Australia,2013-06-28,48031300746
Reported,Australia,Australia,2013-07-31,48204503746
Reported,Australia,Australia,2013-08-30,51044062746
Reported,Australia,Australia,2013-09-30,53460078746
Reported,Australia,Australia,2013-10-31,53851045746
Reported,Australia,Australia,2013-11-29,56794134746
Reported,Australia,Australia,2013-12-31,55157400336.06
Reported,Australia,Australia,2014-01-31,56369321336.06
Reported,Australia,Australia,2014-02-28,57384980336.06
Reported,Australia,Australia,2014-03-31,61530112336.06
Reported,Australia,Australia,2014-04-30,63709189686
Reported,Australia,Australia,2014-05-30,65828627336.06
Reported,Australia,Australia,2014-06-30,55540745336.06
Reported,Australia,Australia,2014-07-31,64539466336.06
Reported,Australia,Australia,2014-08-29,66169600736.06
Reported,Australia,Australia,2014-09-30,68887730636.06
Reported,Australia,Australia,2014-10-31,63926577236.06
Reported,Australia,Australia,2014-11-28,67386315936.06
Reported,Australia,Australia,2014-12-31,64143240136.06
Reported,Australia,Australia,2015-01-30,68791748136.06
Reported,Australia,Australia,2015-02-27,66856979436.06
Reported,Australia,Australia,2015-03-31,67086158436.06
Reported,Australia,Australia,2015-04-30,65254707536.06
Reported,Australia,Australia,2015-05-29,68159367536.06
Reported,Australia,Australia,2015-06-30,67215649436.06
Reported,Australia,Australia,2015-07-31,71612869536.06
Reported,Australia,Australia,2015-08-31,74522786881.33
Reported,Australia,Australia,2015-09-30,77242670619.02
Reported,Australia,Australia,2015-10-30,73890445219.02
Reported,Australia,Australia,2015-11-30,80007709836.06
Reported,Australia,Australia,2015-12-31,75647004816.64
Reported,Australia,Australia,2016-01-29,89889257607.08
Reported,Australia,Australia,2016-02-29,88785905029.88
Reported,Australia,Australia,2016-03-31,95055130309.11
Reported,Australia,Australia,2016-04-29,99533857076.02
Reported,Australia,Australia,2016-05-31,110657538747.6
Reported,Australia,Australia,2016-06-30,95992843572.6
Reported,Australia,Australia,2016-07-29,102760384472.6
Reported,Australia,Australia,2016-08-31,101103847944.22
Reported,Australia,Australia,2016-09-30,105406602944.22
Reported,Australia,Australia,2016-10-31,112584591688.06
Reported,Australia,Australia,2016-11-30,121320434688.06
Reported,Australia,Australia,2016-12-30,123446982388.06
Reported,Australia,Australia,2017-01-31,127707046688.06
Reported,Australia,Australia,2017-02-28,133304096688.06
Reported,Australia,Australia,2017-03-31,123222863400
Reported,Australia,Australia,2017-04-28,131771078652.06
Reported,Australia,Australia,2017-05-31,136961785652.06
Reported,Australia,Australia,2017-06-30,139109006652.06
Reported,Australia,Australia,2017-07-31,124245801852.06
Reported,Australia,Australia,2017-08-31,126372647852.06
Reported,Australia,Australia,2017-09-29,126026890852.06
Reported,Australia,Australia,2017-10-31,122233737852.06
Reported,Australia,Australia,2017-11-30,131519221852.06
Reported,Australia,Australia,2017-12-29,125646954852.06
Reported,Australia,Australia,2018-01-31,123223060852.06
Reported,Australia,Australia,2018-02-28,130020937852.06
Reported,Australia,Australia,2018-03-29,126118586852.06
Reported,Australia,Australia,2018-04-30,130897482852.06
Reported,Australia,Australia,2018-05-31,132475065852.06
Reported,Australia,Australia,2018-06-29,131980527852.06
Reported,Australia,Australia,2018-07-31,133544513852.06
Reported,Australia,Australia,2018-08-31,137055023852.06
Reported,Australia,Australia,2018-09-28,138133270852.06
Reported,Australia,Australia,2018-10-31,134562126852.06
Reported,Australia,Australia,2018-11-30,134459484652.06
Reported,Australia,Australia,2018-12-31,127837548152.06
Reported,Australia,Australia,2019-01-31,134934761152.06
Reported,Australia,Australia,2019-02-28,138929735952.06
Reported,Australia,Australia,2019-03-31,129623164652.06
Reported,Australia,Australia,2019-04-30,125102595452.06
Reported,Australia,Australia,2019-05-31,131394515032.72
Reported,Australia,Australia,2019-06-30,131114446452.06
Reported,Australia,Australia,2019-07-31,132162523452.06
Reported,Australia,Australia,2019-08-31,130233711452.06
Reported,Australia,Australia,2019-09-30,134740972452.06
Reported,Australia,Australia,2019-10-31,129318819452.06
Reported,Australia,Australia,2019-11-30,126611925452.06
Reported,Australia,Australia,2019-12-31,123881534452.06
Reported,Australia,Australia,2020-01-31,141867319452.06
Reported,Australia,Australia,2020-02-29,149673663452.06
Reported,Australia,Australia,2020-03-31,178017910452.06
Reported,Australia,Australia,2020-04-30,203201173452.06
Reported,Australia,Australia,2020-05-31,222978848452.06
Reported,Australia,Australia,2020-06-30,229530462452.06
Reported,Australia,Australia,2020-07-31,236934484452.06
Reported,Australia,Australia,2020-08-31,252688243952.06
Reported,Australia,Australia,2020-09-30,267030774452.06
Reported,Australia,Australia,2020-10-31,263945417552.06
Reported,Australia,Australia,2020-11-30,253737601952.06
Reported,Australia,Australia,2020-12-31,246966944967.06
Reported,Australia,Australia,2021-01-31,249309997000
Reported,Australia,Australia,2021-02-28,259786708967.06
Reported,Australia,Australia,2021-03-31,272403407967.06
Reported,Australia,Australia,2021-04-30,280455505967.06
Reported,Australia,Australia,2021-05-31,281383975967.06
Reported,Australia,Australia,2021-06-30,283292827967.06
Reported,Australia,Australia,2021-07-31,297367208967.06
Reported,Australia,Australia,2021-08-31,305651758867.06
Reported,Australia,Australia,2021-09-30,320623072867.06
Reported,Australia,Australia,2021-10-31,332008549867.06
Reported,Australia,Australia,2021-11-30,341952848867.06
Reported,Australia,Australia,2021-12-31,341422085447.06
Reported,Australia,Australia,2022-01-31,352549172447.06
Reported,Australia,Australia,2022-02-28,359971236447.06
Reported,Australia,Australia,2022-03-31,363564747447.06
Reported,Australia,Australia,2022-04-30,373012622447.06
Reported,Australia,Australia,2022-05-31,371104994447.06
Reported,Australia,Australia,2022-06-30,382961780447.06
Reported,Australia,Australia,2022-07-31,372996824947.06
Reported,Australia,Australia,2022-08-31,363265916947.06
Reported,Australia,Australia,2022-09-30,362745853277.06
Reported,Australia,Australia,2022-10-31,361191091677.06
Reported,Australia,Australia,2022-11-30,379597067677.06
Reported,Australia,Australia,2022-12-31,374552401677.06
Reported,Australia,Australia,2023-01-31,375229063677.06
Reported,Australia,Australia,2023-02-28,372203466677.06
Reported,Australia,Australia,2023-03-31,383946105117.06
Reported,Australia,Australia,2023-04-30,379149824117.06
Reported,Australia,Australia,2023-05-31,377109874617.06
Reported,Australia,Australia,2023-06-30,388056163617.06
Reported,Australia,Total Australia,2009-12-31,45223169925.63
Reported,Australia,Total Australia,2010-01-31,46174207925.63
Reported,Australia,Total Australia,2010-02-28,47456092495.63
Reported,Australia,Total Australia,2010-03-31,49772073495.63
Reported,Australia,Total Australia,2010-04-30,48958370495.63
Reported,Australia,Total Australia,2010-05-31,49102372495.63
Reported,Australia,Total Australia,2010-06-30,47890881495.63
Reported,Australia,Total Australia,2010-07-30,49522650495.63
Reported,Australia,Total Australia,2010-08-31,44584158495.63
Reported,Australia,Total Australia,2010-09-30,45672993495.63
Reported,Australia,Total Australia,2010-10-31,38410019846.06
Reported,Australia,Total Australia,2010-11-30,43032621846.06
Reported,Australia,Total Australia,2010-12-31,40551899846.06
Reported,Australia,Total Australia,2011-01-31,39253286846.06
Reported,Australia,Total Australia,2011-02-28,37927606846.06
Reported,Australia,Total Australia,2011-03-31,41546889846.06
Reported,Australia,Total Australia,2011-04-29,40771669846.06
Reported,Australia,Total Australia,2011-05-31,44818664846.06
Reported,Australia,Total Australia,2011-06-30,39847489846.06
Reported,Australia,Total Australia,2011-07-29,37339041846.06
Reported,Australia,Total Australia,2011-08-31,39674600846.06
Reported,Australia,Total Australia,2011-09-30,40438078846.06
Reported,Australia,Total Australia,2011-10-31,40992580846
Reported,Australia,Total Australia,2011-11-30,40841107846
Reported,Australia,Total Australia,2011-12-30,36871798846
Reported,Australia,Total Australia,2012-01-31,33864473846
Reported,Australia,Total Australia,2012-02-29,34197410846
Reported,Australia,Total Australia,2012-03-30,37485146846
Reported,Australia,Total Australia,2012-04-30,34495572846
Reported,Australia,Total Australia,2012-05-31,38379109446
Reported,Australia,Total Australia,2012-06-29,38677530446
Reported,Australia,Total Australia,2012-07-31,38375832446
Reported,Australia,Total Australia,2012-08-31,44867327446
Reported,Australia,Total Australia,2012-09-28,45466205446
Reported,Australia,Total Australia,2012-10-31,46959000446
Reported,Australia,Total Australia,2012-11-30,46601397446
Reported,Australia,Total Australia,2012-12-31,51376877446
Reported,Australia,Total Australia,2013-01-31,50613915246
Reported,Australia,Total Australia,2013-02-28,51973619146
Reported,Australia,Total Australia,2013-03-28,53401803146
Reported,Australia,Total Australia,2013-04-30,57808503246
Reported,Australia,Total Australia,2013-05-31,50332064846
Reported,Australia,Total Australia,2013-06-28,48031300746
Reported,Australia,Total Australia,2013-07-31,48204503746
Reported,Australia,Total Australia,2013-08-30,51044062746
Reported,Australia,Total Australia,2013-09-30,53460078746
Reported,Australia,Total Australia,2013-10-31,53851045746
Reported,Australia,Total Australia,2013-11-29,56794134746
Reported,Australia,Total Australia,2013-12-31,55157400336.06
Reported,Australia,Total Australia,2014-01-31,56369321336.06
Reported,Australia,Total Australia,2014-02-28,57384980336.06
Reported,Australia,Total Australia,2014-03-31,61530112336.06
Reported,Australia,Total Australia,2014-04-30,63709189686
Reported,Australia,Total Australia,2014-05-30,65828627336.06
Reported,Australia,Total Australia,2014-06-30,55540745336.06
Reported,Australia,Total Australia,2014-07-31,64539466336.06
Reported,Australia,Total Australia,2014-08-29,66169600736.06
Reported,Australia,Total Australia,2014-09-30,68887730636.06
Reported,Australia,Total Australia,2014-10-31,63926577236.06
Reported,Australia,Total Australia,2014-11-28,67386315936.06
Reported,Australia,Total Australia,2014-12-31,64143240136.06
Reported,Australia,Total Australia,2015-01-30,68791748136.06
Reported,Australia,Total Australia,2015-02-27,66856979436.06
Reported,Australia,Total Australia,2015-03-31,67086158436.06
Reported,Australia,Total Australia,2015-04-30,65254707536.06
Reported,Australia,Total Australia,2015-05-29,68159367536.06
Reported,Australia,Total Australia,2015-06-30,67215649436.06
Reported,Australia,Total Australia,2015-07-31,71612869536.06
Reported,Australia,Total Australia,2015-08-31,74522786881.33
Reported,Australia,Total Australia,2015-09-30,77242670619.02
Reported,Australia,Total Australia,2015-10-30,73890445219.02
Reported,Australia,Total Australia,2015-11-30,80007709836.06
Reported,Australia,Total Australia,2015-12-31,75647004816.64
Reported,Australia,Total Australia,2016-01-29,89889257607.08
Reported,Australia,Total Australia,2016-02-29,88785905029.88
Reported,Australia,Total Australia,2016-03-31,95055130309.11
Reported,Australia,Total Australia,2016-04-29,99533857076.02
Reported,Australia,Total Australia,2016-05-31,110657538747.6
Reported,Australia,Total Australia,2016-06-30,95992843572.6
Reported,Australia,Total Australia,2016-07-29,102760384472.6
Reported,Australia,Total Australia,2016-08-31,101103847944.22
Reported,Australia,Total Australia,2016-09-30,105406602944.22
Reported,Australia,Total Australia,2016-10-31,112584591688.06
Reported,Australia,Total Australia,2016-11-30,121320434688.06
Reported,Australia,Total Australia,2016-12-30,123446982388.06
Reported,Australia,Total Australia,2017-01-31,127707046688.06
Reported,Australia,Total Australia,2017-02-28,133304096688.06
Reported,Australia,Total Australia,2017-03-31,123222863400
Reported,Australia,Total Australia,2017-04-28,131771078652.06
Reported,Australia,Total Australia,2017-05-31,136961785652.06
Reported,Australia,Total Australia,2017-06-30,139109006652.06
Reported,Australia,Total Australia,2017-07-31,124245801852.06
Reported,Australia,Total Australia,2017-08-31,126372647852.06
Reported,Australia,Total Australia,2017-09-29,126026890852.06
Reported,Australia,Total Australia,2017-10-31,122233737852.06
Reported,Australia,Total Australia,2017-11-30,131519221852.06
Reported,Australia,Total Australia,2017-12-29,125646954852.06
Reported,Australia,Total Australia,2018-01-31,123223060852.06
Reported,Australia,Total Australia,2018-02-28,130020937852.06
Reported,Australia,Total Australia,2018-03-29,126118586852.06
Reported,Australia,Total Australia,2018-04-30,130897482852.06
Reported,Australia,Total Australia,2018-05-31,132475065852.06
Reported,Australia,Total Australia,2018-06-29,131980527852.06
Reported,Australia,Total Australia,2018-07-31,133544513852.06
Reported,Australia,Total Australia,2018-08-31,137055023852.06
Reported,Australia,Total Australia,2018-09-28,138133270852.06
Reported,Australia,Total Australia,2018-10-31,134562126852.06
Reported,Australia,Total Australia,2018-11-30,134459484652.06
Reported,Australia,Total Australia,2018-12-31,127837548152.06
Reported,Australia,Total Australia,2019-01-31,134934761152.06
Reported,Australia,Total Australia,2019-02-28,138929735952.06
Reported,Australia,Total Australia,2019-03-31,129623164652.06
Reported,Australia,Total Australia,2019-04-30,125102595452.06
Reported,Australia,Total Australia,2019-05-31,131394515032.72
Reported,Australia,Total Australia,2019-06-30,131114446452.06
Reported,Australia,Total Australia,2019-07-31,132162523452.06
Reported,Australia,Total Australia,2019-08-31,130233711452.06
Reported,Australia,Total Australia,2019-09-30,134740972452.06
Reported,Australia,Total Australia,2019-10-31,129318819452.06
Reported,Australia,Total Australia,2019-11-30,126611925452.06
Reported,Australia,Total Australia,2019-12-31,123881534452.06
Reported,Australia,Total Australia,2020-01-31,141867319452.06
Reported,Australia,Total Australia,2020-02-29,149673663452.06
Reported,Australia,Total Australia,2020-03-31,178017910452.06
Reported,Australia,Total Australia,2020-04-30,203201173452.06
Reported,Australia,Total Australia,2020-05-31,222978848452.06
Reported,Australia,Total Australia,2020-06-30,229530462452.06
Reported,Australia,Total Australia,2020-07-31,236934484452.06
Reported,Australia,Total Australia,2020-08-31,252688243952.06
Reported,Australia,Total Australia,2020-09-30,267030774452.06
Reported,Australia,Total Australia,2020-10-31,263945417552.06
Reported,Australia,Total Australia,2020-11-30,253737601952.06
Reported,Australia,Total Australia,2020-12-31,246966944967.06
Reported,Australia,Total Australia,2021-01-31,249309997000
Reported,Australia,Total Australia,2021-02-28,259786708967.06
Reported,Australia,Total Australia,2021-03-31,272403407967.06
Reported,Australia,Total Australia,2021-04-30,280455505967.06
Reported,Australia,Total Australia,2021-05-31,281383975967.06
Reported,Australia,Total Australia,2021-06-30,283292827967.06
Reported,Australia,Total Australia,2021-07-31,297367208967.06
Reported,Australia,Total Australia,2021-08-31,305651758867.06
Reported,Australia,Total Australia,2021-09-30,320623072867.06
Reported,Australia,Total Australia,2021-10-31,332008549867.06
Reported,Australia,Total Australia,2021-11-30,341952848867.06
Reported,Australia,Total Australia,2021-12-31,341422085447.06
Reported,Australia,Total Australia,2022-01-31,352549172447.06
Reported,Australia,Total Australia,2022-02-28,359971236447.06
Reported,Australia,Total Australia,2022-03-31,363564747447.06
Reported,Australia,Total Australia,2022-04-30,373012622447.06
Reported,Australia,Total Australia,2022-05-31,371104994447.06
Reported,Australia,Total Australia,2022-06-30,382961780447.06
Reported,Australia,Total Australia,2022-07-31,372996824947.06
Reported,Australia,Total Australia,2022-08-31,363265916947.06
Reported,Australia,Total Australia,2022-09-30,362745853277.06
Reported,Australia,Total Australia,2022-10-31,361191091677.06
Reported,Australia,Total Australia,2022-11-30,379597067677.06
Reported,Australia,Total Australia,2022-12-31,374552401677.06
Reported,Australia,Total Australia,2023-01-31,375229063677.06
Reported,Australia,Total Australia,2023-02-28,372203466677.06
Reported,Australia,Total Australia,2023-03-31,383946105117.06
Reported,Australia,Total Australia,2023-04-30,379149824117.06
Reported,Australia,Total Australia,2023-05-31,377109874617.06
Reported,Australia,Total Australia,2023-06-30,388056163617.06
Reported,Europe,Euro Area,2009-12-31,3428382000
Reported,Europe,Euro Area,2010-01-31,3021308000
Reported,Europe,Euro Area,2010-02-28,3726351000
