date_held,tender_number_buyback_method,maturity,isin,date_settled,name,value
4178991-02-09,TBB30,4252796-04-27,AU300TB01224,4179464-03-21,secondary_market_mid_rate,1.8775
4178991-02-09,TBB30,4252796-04-27,AU300TB01224,4179464-03-21,number_of_offers,12
4178991-02-09,TBB30,4252796-04-27,AU300TB01224,4179464-03-21,number_of_successful_offers,3
4178991-02-09,TBB30,4252796-04-27,AU300TB01224,4179464-03-21,number_of_offers_accepted_in_full,1
4178991-02-09,TBB30,4252796-04-27,AU300TB01224,4179464-03-21,settlement_proceeds,195825180
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,coupon,2.75
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,amount_repurchased,211000000
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,amount_of_offers,975000000
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,weighted_average_repurchase_yield,1.9425
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,lowest_accepted_yield,1.9425
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,highest_accepted_yield,1.9425
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,lowest_offer,1.9275
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,weighted_average_offer,1.93832564102564
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,secondary_market_mid_rate,1.9393
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,number_of_offers,18
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,number_of_successful_offers,2
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,number_of_offers_accepted_in_full,0
4178991-02-09,TBB30,4304838-06-16,AU3TB0000184,4179464-03-21,settlement_proceeds,213709240
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,coupon,2.75
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,amount_repurchased,272000000
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,amount_of_offers,999000000
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,weighted_average_repurchase_yield,1.97034926470588
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,lowest_accepted_yield,1.9675
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,highest_accepted_yield,1.975
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,lowest_offer,1.9575
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,weighted_average_offer,1.96526276276276
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,secondary_market_mid_rate,1.9638
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,number_of_offers,21
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,number_of_successful_offers,5
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,number_of_offers_accepted_in_full,2
4182302-11-19,TBB31,4304838-06-16,AU3TB0000184,4182775-12-29,settlement_proceeds,275590980
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,coupon,4.5
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,amount_repurchased,128000000
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,amount_of_offers,638000000
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,weighted_average_repurchase_yield,2.03744140625
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,lowest_accepted_yield,2.0325
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,highest_accepted_yield,2.045
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,lowest_offer,2.025
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,weighted_average_offer,2.03002351097179
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,secondary_market_mid_rate,2.0288
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,number_of_offers,12
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,number_of_successful_offers,3
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,number_of_offers_accepted_in_full,2
4182302-11-19,TBB31,4346708-09-21,AU3TB0000036,4182775-12-29,settlement_proceeds,134429340
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,coupon,2.75
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,amount_repurchased,554000000
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,amount_of_offers,1560000000
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,weighted_average_repurchase_yield,2.01996389891697
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,lowest_accepted_yield,2.015
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,highest_accepted_yield,2.0225
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,lowest_offer,2
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,weighted_average_offer,2.0136842948718
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,secondary_market_mid_rate,2.012
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,number_of_offers,21
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,number_of_successful_offers,7
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,number_of_offers_accepted_in_full,3
4186560-11-15,TBB32,4304838-06-16,AU3TB0000184,4187743-08-26,settlement_proceeds,561577500
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,coupon,4.5
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,amount_repurchased,246000000
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,amount_of_offers,1783000000
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,weighted_average_repurchase_yield,2.0795325203252
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,lowest_accepted_yield,2.0775
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,highest_accepted_yield,2.0825
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,lowest_offer,2.065
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,weighted_average_offer,2.07473499719574
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,secondary_market_mid_rate,2.0738
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,number_of_offers,20
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,number_of_successful_offers,4
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,number_of_offers_accepted_in_full,1
4186560-11-15,TBB32,4346708-09-21,AU3TB0000036,4187743-08-26,settlement_proceeds,258465660
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,coupon,2.75
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,amount_repurchased,643000000
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,amount_of_offers,1524000000
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,weighted_average_repurchase_yield,1.99875583203733
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,lowest_accepted_yield,1.9925
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,highest_accepted_yield,2.005
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,lowest_offer,1.98
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,weighted_average_offer,1.99159612860892
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,secondary_market_mid_rate,1.9865
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,number_of_offers,22
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,number_of_successful_offers,10
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,number_of_offers_accepted_in_full,8
4188926-06-05,TBB33,4304838-06-16,AU3TB0000184,4189399-07-15,settlement_proceeds,652226870
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,coupon,4.5
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,amount_repurchased,157000000
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,amount_of_offers,1297000000
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,weighted_average_repurchase_yield,2.01684713375796
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,lowest_accepted_yield,2.015
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,highest_accepted_yield,2.02
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,lowest_offer,2
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,weighted_average_offer,2.01022744795682
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,secondary_market_mid_rate,2.0083
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,number_of_offers,22
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,number_of_successful_offers,5
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,number_of_offers_accepted_in_full,2
4188926-06-05,TBB33,4346708-09-21,AU3TB0000036,4189399-07-15,settlement_proceeds,165200970
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,coupon,2.75
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,amount_repurchased,236000000
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,amount_of_offers,525000000
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,weighted_average_repurchase_yield,1.95279661016949
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,lowest_accepted_yield,1.9475
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,highest_accepted_yield,1.96
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,lowest_offer,1.94
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,weighted_average_offer,1.94797619047619
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,secondary_market_mid_rate,1.9453
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,number_of_offers,9
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,number_of_successful_offers,5
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,number_of_offers_accepted_in_full,4
4192238-03-14,TBB34,4304838-06-16,AU3TB0000184,4192711-04-24,settlement_proceeds,239708080
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,coupon,4.5
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,amount_repurchased,64000000
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,amount_of_offers,840000000
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,weighted_average_repurchase_yield,1.980625
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,lowest_accepted_yield,1.9775
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,highest_accepted_yield,1.9825
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,lowest_offer,1.96
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,weighted_average_offer,1.96986607142857
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,secondary_market_mid_rate,1.9763
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,number_of_offers,16
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,number_of_successful_offers,2
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,number_of_offers_accepted_in_full,1
4192238-03-14,TBB34,4346708-09-21,AU3TB0000036,4192711-04-24,settlement_proceeds,67436400
4193894-01-31,RBA,4218495-10-27,AU3TB0000176,4194367-03-13,coupon,3.25
4193894-01-31,RBA,4218495-10-27,AU3TB0000176,4194367-03-13,amount_repurchased,3349800000
4195786-07-11,Syndication,4304838-06-16,AU3TB0000184,4198152-01-29,coupon,2.75
4195786-07-11,Syndication,4304838-06-16,AU3TB0000184,4198152-01-29,amount_repurchased,865682000
4195786-07-11,Syndication,4304838-06-16,AU3TB0000184,4198152-01-29,weighted_average_repurchase_yield,1.98
4195786-07-11,Syndication,4304838-06-16,AU3TB0000184,4198152-01-29,settlement_proceeds,880069634.84
4195786-07-11,Syndication,4346708-09-21,AU3TB0000036,4198152-01-29,coupon,4.5
4195786-07-11,Syndication,4346708-09-21,AU3TB0000036,4198152-01-29,amount_repurchased,1182900000
4195786-07-11,Syndication,4346708-09-21,AU3TB0000036,4198152-01-29,weighted_average_repurchase_yield,2
4195786-07-11,Syndication,4346708-09-21,AU3TB0000036,4198152-01-29,settlement_proceeds,1247557314
4199334-11-08,RBA,4252796-04-27,AU300TB01224,4199807-12-19,coupon,5.25
4199334-11-08,RBA,4252796-04-27,AU300TB01224,4199807-12-19,amount_repurchased,3000000000
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,coupon,2.75
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,amount_repurchased,350000000
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,amount_of_offers,1484000000
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,weighted_average_repurchase_yield,1.96240714285714
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,lowest_accepted_yield,1.96
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,highest_accepted_yield,1.965
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,lowest_offer,1.945
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,weighted_average_offer,1.95639993261456
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,secondary_market_mid_rate,1.9525
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,number_of_offers,26
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,number_of_successful_offers,10
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,number_of_offers_accepted_in_full,7
4202173-07-07,TBB35,4304838-06-16,AU3TB0000184,4202646-08-17,settlement_proceeds,356254010
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,coupon,4.5
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,amount_repurchased,50000000
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,amount_of_offers,446000000
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,weighted_average_repurchase_yield,1.9675
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,lowest_accepted_yield,1.9675
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,highest_accepted_yield,1.9675
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,lowest_offer,1.955
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,weighted_average_offer,1.96339125560538
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,secondary_market_mid_rate,1.9588
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,number_of_offers,11
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,number_of_successful_offers,2
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,number_of_offers_accepted_in_full,0
4202173-07-07,TBB35,4346708-09-21,AU3TB0000036,4202646-08-17,settlement_proceeds,52815000
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,coupon,2.75
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,amount_repurchased,325000000
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,amount_of_offers,1184000000
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,weighted_average_repurchase_yield,1.96714615384615
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,lowest_accepted_yield,1.965
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,highest_accepted_yield,1.97
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,lowest_offer,1.95
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,weighted_average_offer,1.96344594594595
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,secondary_market_mid_rate,1.96
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,number_of_offers,19
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,number_of_successful_offers,10
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,number_of_offers_accepted_in_full,5
4205485-04-15,TBB36,4304838-06-16,AU3TB0000184,4205958-05-26,settlement_proceeds,331036630
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,coupon,4.5
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,amount_repurchased,175000000
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,amount_of_offers,390000000
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,weighted_average_repurchase_yield,1.97307142857143
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,lowest_accepted_yield,1.9725
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,highest_accepted_yield,1.9775
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,lowest_offer,1.96
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,weighted_average_offer,1.96798076923077
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,secondary_market_mid_rate,1.9638
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,number_of_offers,8
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,number_of_successful_offers,4
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,number_of_offers_accepted_in_full,4
4205485-04-15,TBB36,4346708-09-21,AU3TB0000036,4205958-05-26,settlement_proceeds,184975150
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,coupon,2.75
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,amount_repurchased,489000000
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,amount_of_offers,1384000000
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,weighted_average_repurchase_yield,1.9833691206544
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,lowest_accepted_yield,1.98
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,highest_accepted_yield,1.9875
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,lowest_offer,1.95
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,weighted_average_offer,1.97355852601156
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,secondary_market_mid_rate,1.98
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,number_of_offers,24
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,number_of_successful_offers,10
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,number_of_offers_accepted_in_full,4
4208797-01-22,TBB37,4304838-06-16,AU3TB0000184,4209270-03-03,settlement_proceeds,498369030
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,coupon,4.5
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,amount_repurchased,111000000
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,amount_of_offers,714000000
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,weighted_average_repurchase_yield,1.99362612612613
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,lowest_accepted_yield,1.9925
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,highest_accepted_yield,1.995
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,lowest_offer,1.95
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,weighted_average_offer,1.98392156862745
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,secondary_market_mid_rate,1.9908
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,number_of_offers,10
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,number_of_successful_offers,5
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,number_of_offers_accepted_in_full,1
4208797-01-22,TBB37,4346708-09-21,AU3TB0000036,4209270-03-03,settlement_proceeds,117378280
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,coupon,2.75
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,amount_repurchased,310000000
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,amount_of_offers,956000000
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,weighted_average_repurchase_yield,1.98565322580645
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,lowest_accepted_yield,1.98
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,highest_accepted_yield,1.99
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,lowest_offer,1.9425
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,weighted_average_offer,1.9732949790795
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,secondary_market_mid_rate,1.9788
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,number_of_offers,24
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,number_of_successful_offers,9
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,number_of_offers_accepted_in_full,7
4212108-10-31,TBB38,4304838-06-16,AU3TB0000184,4212581-12-10,settlement_proceeds,316170280
4212108-10-31,TBB38,4346708-09-21,AU3TB0000036,4212581-12-10,coupon,4.5
4212108-10-31,TBB38,4346708-09-21,AU3TB0000036,4212581-12-10,amount_repurchased,490000000
